City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
251,fortaleza,-3.7227,-38.5247,305.41,83,75,6.17,BR,1707496500
252,kavaratti,10.5669,72.642,301.32,73,73,1.8,IN,1707496677
253,karpinsk,59.7654,60.0085,261.54,95,100,2.51,RU,1707496677
254,argo,37.6333,22.7333,288.59,66,0,1.04,GR,1707496678
255,maumere,-8.6199,122.2111,300.06,82,20,1.45,ID,1707496678
256,ust-nera,64.5667,143.2,235.67,100,83,0.98,RU,1707496678
257,guanica,17.9716,-66.908,302.39,59,0,1.86,PR,1707496679
258,san juan de miraflores,-12.1629,-76.9635,303.8,64,67,4.27,PE,1707496679
259,general conesa,-40.1,-64.4333,303.65,25,100,4.79,AR,1707496679
260,tual,-5.6667,132.75,301.89,79,85,6.26,ID,1707496680
261,port elizabeth,-33.918,25.5701,295.98,82,40,7.72,ZA,1707496432
262,sisimiut,66.9395,-53.6735,259.83,95,100,4.2,GL,1707496680
263,ghanzi,-21.5667,21.7833,303.26,32,92,2.57,BW,1707496681
264,san,13.3034,-4.8956,308.01,5,56,3.41,ML,1707496682
265,beloomut,54.9448,39.3394,261.56,94,81,3.08,RU,1707496682
266,itaituba,-4.2761,-55.9836,304.24,70,40,5.14,BR,1707496682
267,vershino-darasunskiy,52.35,115.5167,251.83,99,15,1.27,RU,1707496683
268,mariehamn,60.0973,19.9348,267.49,86,0,3.09,AX,1707496683
269,bamboo flat,11.7,92.7167,299.2,65,81,2.06,IN,1707496684
270,tocache,-8.1842,-76.5125,305.57,53,57,0.8,PE,1707496684
271,port lincoln,-34.7333,135.8667,290.33,81,0,8.21,AU,1707496435
272,san luis de la loma,17.2706,-100.8939,301.09,60,0,2.62,MX,1707496685
273,inhambane,-23.865,35.3833,301.14,83,40,5.14,MZ,1707496685
274,pisco,-13.7,-76.2167,300.38,78,0,4.63,PE,1707496686
275,wynyard,-41.0,145.7167,285.58,75,32,3.73,AU,1707496616
276,mount pearl,47.5166,-52.7813,273.68,97,100,7.2,CA,1707496474
277,luis correia,-2.8792,-41.6669,305.15,62,40,8.75,BR,1707496687
278,suntar,62.1444,117.6319,236.96,100,100,0.89,RU,1707496687
279,buka,40.8108,69.1986,284.47,37,1,2.83,UZ,1707496688
280,itoman,26.1247,127.6694,289.16,67,75,7.72,JP,1707496688
281,abepura,-2.6333,140.5833,298.6,94,40,2.06,ID,1707496688
282,hirara,24.8,125.2833,290.07,77,100,8.75,JP,1707496689
283,saint-pierre,-21.3393,55.4781,300.97,57,0,3.09,RE,1707496689
284,port saint john's,-31.6229,29.5448,297.47,89,34,1.85,ZA,1707496690
285,kapuskasing,49.4169,-82.4331,278.15,87,100,4.63,CA,1707496502
286,mount isa,-20.7333,139.5,298.02,83,40,3.6,AU,1707496690
287,saint-louis,16.3333,-15.0,310.95,6,0,3.43,SN,1707496691
288,salalah,17.0151,54.0924,298.2,57,0,1.54,OM,1707496691
289,umba,66.6871,34.3429,260.29,87,100,3.11,RU,1707496692
290,san antonio de pale,-1.4014,5.6325,300.7,77,100,2.61,GQ,1707496692
291,prado,-17.3411,-39.2208,298.72,77,86,2.72,BR,1707496595
292,midvagur,62.0511,-7.1939,273.61,86,75,5.66,FO,1707496693
293,igarka,67.4667,86.5833,257.13,90,100,4.68,RU,1707496694
294,terenozek,45.05,64.9833,280.79,63,92,5.39,KZ,1707496694
295,alice springs,-23.7,133.8833,301.05,26,70,4.02,AU,1707496695
296,bantogon,6.5333,124.0333,298.5,83,30,1.53,PH,1707496695
297,fada,9.5667,8.3,304.76,14,21,2.46,NG,1707496696
298,altai,46.3722,96.2583,259.96,48,5,0.92,MN,1707496696
299,loikaw,19.6742,97.2094,289.36,47,1,1.82,MM,1707496697
300,kangding,30.0513,101.9603,271.36,58,100,2.69,CN,1707496538
301,st. john's,47.5649,-52.7093,274.14,97,100,6.26,CA,1707496493
302,sur,22.5667,59.5289,294.64,61,0,2.17,OM,1707496698
303,balcesti,44.6167,23.95,287.09,60,72,2.09,RO,1707496698
304,mumford,5.2618,-0.759,301.52,69,39,4.72,GH,1707496699
305,as sulayyil,20.4607,45.5779,294.29,30,1,5.38,SA,1707496699
306,fort st. john,56.2499,-120.8529,258.09,85,40,2.06,CA,1707496663
307,ardabil,38.2498,48.2933,277.9,70,100,1.03,IR,1707496700
308,slave lake,55.2834,-114.769,264.14,86,100,3.09,CA,1707496700
309,dhulia,20.9,74.7833,298.6,31,7,2.4,IN,1707496701
310,hadibu,12.65,54.0333,298.7,69,59,7.06,YE,1707496701
311,namdrik,5.5994,168.1028,300.18,75,100,8.1,MH,1707496702
312,rudbar,30.15,62.6,290.07,18,0,2.29,AF,1707496702
313,kenai,60.5544,-151.2583,273.23,81,100,12.35,US,1707496533
314,rikaze,29.25,88.8833,268.96,17,0,0.66,CN,1707496703
315,hamilton,39.1834,-84.5333,288.77,67,100,6.17,US,1707496179
316,mahalapye,-23.1041,26.8142,302.92,36,58,3.22,BW,1707496703
317,lerwick,60.1545,-1.1494,276.15,60,100,11.13,GB,1707496704
318,ravar,31.2656,56.8055,283.51,21,0,1.14,IR,1707496704
319,bulayevo,54.9056,70.4439,266.74,88,100,4.85,KZ,1707496704
320,qaqortoq,60.7167,-46.0333,262.17,62,100,3.88,GL,1707496705
321,sao vicente,-23.9631,-46.3919,307.25,49,75,3.6,BR,1707496705
322,kabinda,-6.1333,24.4833,296.0,87,92,2.04,CD,1707496705
323,yuzhno-kurilsk,44.0306,145.8556,265.58,82,91,0.13,RU,1707496706
324,mtwango,-9.0167,34.8,289.72,96,100,1.89,TZ,1707496706
325,barabinsk,55.3571,78.357,271.72,99,100,1.5,RU,1707496707
326,krasnoturansk,54.3186,91.5639,266.61,93,100,2.68,RU,1707496707
327,hoemul-li,41.4339,129.67,269.96,84,96,1.56,KP,1707496707
328,castelli,-25.9468,-60.6195,311.72,32,55,2.59,AR,1707496708
329,emirdag,39.0197,31.15,281.55,58,45,2.65,TR,1707496708
330,usogorsk,63.4106,48.6872,257.96,97,44,1.78,RU,1707496709
331,selfoss,63.9331,-20.9971,265.21,80,100,3.99,IS,1707496709
332,susuman,62.7833,148.1667,234.81,100,99,0.89,RU,1707496709
333,tarko-sale,64.9225,77.785,259.14,98,97,4.31,RU,1707496710
334,juchipila,21.4167,-103.1167,297.35,21,0,1.91,MX,1707496710
335,maun,-19.9833,23.4167,302.13,54,75,2.57,BW,1707496710
336,colorado,-22.8375,-51.9731,308.12,34,97,3.5,BR,1707496510
337,progreso,21.2833,-89.6667,302.57,41,52,4.56,MX,1707496711
338,sao jose da coroa grande,-8.8978,-35.1478,303.01,65,65,6.3,BR,1707496711
339,rongelap,11.1635,166.8941,299.3,74,100,10.16,MH,1707496712
340,siwa oasis,29.2041,25.5195,290.69,25,7,3.14,EG,1707496712
341,porto novo,6.4965,2.6036,304.05,51,35,4.4,BJ,1707496712
342,siasi,5.5462,120.8145,300.35,80,78,4.88,PH,1707496713
343,mariental,-24.6333,17.9667,308.77,17,85,8.68,NA,1707496713
344,raja,8.4596,25.678,303.59,20,1,2.1,SS,1707496714
345,south venice,27.0531,-82.4243,297.58,56,20,4.12,US,1707496714
346,black river,18.0264,-77.8487,299.73,51,0,1.58,JM,1707496714
347,long beach,33.767,-118.1892,285.49,92,40,4.02,US,1707496550
348,turabah,21.2141,41.6331,293.78,54,5,5.17,SA,1707496715
349,kiama,-34.6833,150.8667,294.82,80,79,0.89,AU,1707496715
350,kaa-khem,51.6833,94.7333,258.38,93,100,0.49,RU,1707496716
351,astrakhan,46.3497,48.0408,275.08,86,75,5.0,RU,1707496716
352,tura,25.5198,90.2201,287.19,55,0,1.47,IN,1707496716
353,yeppoon,-23.1333,150.7333,297.03,73,8,6.04,AU,1707496717
354,sunne,59.8376,13.143,266.33,92,87,3.12,SE,1707496717
355,lhasa,29.65,91.1,266.43,28,0,2.42,CN,1707496718
356,revda,56.801,59.9303,257.89,92,100,4.09,RU,1707496718
357,xilin hot,43.9667,116.0333,250.7,98,12,2.5,CN,1707496718
358,makokou,0.5738,12.8642,302.02,53,82,1.25,GA,1707496719
359,copalnic manastur,47.5,23.6833,282.25,83,100,2.14,RO,1707496719
360,labytnangi,66.6572,66.4183,255.19,82,88,8.3,RU,1707496475
361,nova vicosa,-17.8919,-39.3719,300.47,70,65,3.98,BR,1707496510
362,tazovsky,67.4667,78.7,254.84,97,97,4.86,RU,1707496720
363,chibougamau,49.9168,-74.3659,273.94,75,100,5.66,CA,1707496720
364,boma,7.0805,-2.1697,310.79,15,56,1.33,GH,1707496721
365,amalapuram,16.5833,82.0167,296.51,92,22,2.12,IN,1707496721
366,prince rupert,54.3161,-130.3201,276.98,69,100,9.26,CA,1707496721
367,hassi messaoud,31.6804,6.0729,297.07,12,40,7.72,DZ,1707496722
368,livny,52.4253,37.6069,256.86,98,6,1.84,RU,1707496722
369,pemba,-12.974,40.5178,301.54,83,75,4.63,MZ,1707496722
370,demirci,39.0461,28.6589,280.69,74,2,1.16,TR,1707496723
371,khandyga,62.6667,135.6,228.78,100,84,0.88,RU,1707496723
372,minas de marcona,-15.2119,-75.1103,298.38,60,43,5.94,PE,1707496723
373,nuku'alofa,-21.1333,-175.2,299.34,100,20,2.06,TO,1707496724
374,belogorsk,50.9158,128.4611,248.55,100,96,1.71,RU,1707496724
375,bandrele,-12.9067,45.1914,299.01,94,96,2.06,YT,1707496724
376,sinabang,2.4803,96.3801,300.44,78,100,0.52,ID,1707496725
377,fomboni,-12.28,43.7425,301.33,77,70,2.18,KM,1707496725
378,kruisfontein,-34.0033,24.7314,294.75,72,27,7.92,ZA,1707496725
379,howrah,22.5892,88.3103,291.15,59,4,1.54,IN,1707496726
380,paita,-5.0892,-81.1144,300.91,73,90,3.47,PE,1707496726
381,ghadamis,30.1337,9.5007,292.27,15,50,3.38,LY,1707496726
382,acatlan de osorio,18.2,-98.05,298.84,47,3,1.96,MX,1707496727
383,shimoda,34.6667,138.95,278.76,69,82,1.61,JP,1707496727
384,abu zabad,12.35,29.25,301.17,15,0,4.67,SD,1707496727
385,anton lizardo,19.05,-95.9833,299.94,72,9,0.83,MX,1707496728
386,koundara,12.4833,-13.3,313.28,8,97,1.05,GN,1707496728
387,carutapera,-1.195,-46.02,302.8,70,44,3.88,BR,1707496728
388,kuta,-8.7233,115.1723,301.12,83,20,2.68,ID,1707496729
389,bandarbeyla,9.4942,50.8122,299.19,71,22,8.42,SO,1707496729
390,toccoa,34.5773,-83.3324,286.28,59,100,1.54,US,1707496729
391,binjai,3.6001,98.4854,299.12,89,50,0.88,ID,1707496730
392,ibipeba,-11.6408,-42.0111,299.45,68,99,2.48,BR,1707496730
393,tibati,6.4667,12.6333,303.67,20,46,1.1,CM,1707496730
394,tindouf,27.6711,-8.1474,300.4,7,99,12.35,DZ,1707496731
395,makueni boma,-1.8041,37.6203,295.53,67,77,2.58,KE,1707496731
396,oranjemund,-28.55,16.4333,293.21,74,0,8.69,NA,1707496731
397,port isabel,26.0734,-97.2086,299.17,76,0,6.17,US,1707496732
398,talalayivka,50.9578,31.9209,271.86,79,91,3.8,UA,1707496732
399,newman,37.3138,-121.0208,278.74,85,75,1.2,US,1707496732
400,isola di capo rizzuto,38.96,17.0933,289.92,77,0,6.69,IT,1707496733
401,palikir - national government center,6.9248,158.1611,300.56,78,100,2.06,FM,1707496733
402,bu'aale,1.0833,42.5833,301.6,63,52,6.49,SO,1707496733
403,kasane,-17.8167,25.15,308.2,24,20,4.63,BW,1707496734
404,sterling,39.0062,-77.4286,287.17,51,40,2.57,US,1707496734
405,santa cruz,-17.8,-63.1667,297.18,83,100,6.17,BO,1707496734
406,mirny,62.5353,113.9611,239.54,100,95,0.81,RU,1707496735
407,dudinka,69.4058,86.1778,246.3,92,96,2.24,RU,1707496735
408,charlotte,35.2271,-80.8431,285.48,64,100,3.6,US,1707496576
409,gondar,12.6,37.4667,291.48,42,39,2.88,ET,1707496736
410,sao joao da barra,-21.6403,-41.0511,306.2,72,8,7.53,BR,1707496736
411,port macquarie,-31.4333,152.9167,294.2,85,100,4.82,AU,1707496736
412,uliastay,47.7417,96.8444,255.98,78,15,3.18,MN,1707496737
413,saint-paul,-21.0096,55.2707,301.21,82,100,0.31,RE,1707496737
414,saint-philippe,-21.3585,55.7679,300.92,84,100,7.57,RE,1707496738
415,san pedro pochutla,15.7333,-96.4667,299.99,56,23,2.25,MX,1707496738
416,vernon,50.2581,-119.2691,272.84,75,52,0.0,CA,1707496738
417,santiago de cao,-7.9589,-79.2392,298.22,83,19,5.14,PE,1707496739
418,villa gesell,-37.2639,-56.973,298.74,77,90,7.27,AR,1707496739
419,remire-montjoly,4.9167,-52.2667,304.17,66,95,5.66,GF,1707496739
420,smolenskaya,44.7887,38.8018,284.69,85,52,5.31,RU,1707496740
421,shahrak,34.1074,64.3052,268.17,69,0,2.3,AF,1707496448
422,zvezdnyy,57.7325,56.3147,253.59,99,100,2.0,RU,1707496740
423,shinyanga,-3.6667,33.4333,296.46,73,79,2.62,TZ,1707496741
424,schwarzenfeld,49.3894,12.1397,284.51,86,100,1.56,DE,1707496741
425,bykhaw,53.5193,30.2469,267.5,95,98,2.22,BY,1707496742
426,magadan,59.5667,150.8,245.11,82,29,3.22,RU,1707496742
427,isiolo,0.3546,37.5822,296.64,69,95,2.68,KE,1707496742
428,mbandaka,0.0487,18.2603,301.13,57,90,0.71,CD,1707496743
429,pacific grove,36.6177,-121.9166,283.25,89,0,1.54,US,1707496743
430,bandon,51.7469,-8.7425,282.92,83,71,4.33,IE,1707496743
431,pestovo,58.5938,35.8024,257.34,98,96,2.02,RU,1707496744
432,alghero,40.5589,8.3181,289.2,72,20,3.6,IT,1707496483
433,kailua-kona,19.6406,-155.9956,295.13,80,0,2.06,US,1707496745
434,east london,-33.0153,27.9116,292.67,88,100,5.66,ZA,1707496745
435,mugia,43.1041,-9.2179,284.77,84,100,8.64,ES,1707496745
436,harstad,68.799,16.5293,271.01,93,100,12.07,NO,1707496746
437,rio claro,-22.4114,-47.5614,308.19,30,68,1.05,BR,1707496746
438,emporia,38.4039,-96.1817,283.44,66,0,2.06,US,1707496559
439,hit,33.6416,42.8251,290.3,37,100,3.13,IQ,1707496747
440,yanchep,-31.55,115.6833,301.27,31,0,2.67,AU,1707496747
441,loukhi,66.0764,33.0381,259.69,88,100,2.82,RU,1707496747
442,san pedro,14.35,121.0167,299.72,78,20,4.47,PH,1707496748
443,las khorey,11.1595,48.1967,299.5,79,44,5.96,SO,1707496748
444,urengoy,65.9667,78.3667,260.73,95,100,4.33,RU,1707496749
445,mstera,56.3789,41.92,255.96,98,98,2.39,RU,1707496749
446,cape coast,5.1053,-1.2466,301.93,69,36,4.83,GH,1707496749
447,qui nhon,13.7667,109.2333,294.76,89,84,6.12,VN,1707496750
448,yayladagi,35.9025,36.0627,283.86,85,16,1.8,TR,1707496750
449,mogocha,53.7333,119.7667,247.88,100,97,1.22,RU,1707496750
450,pine bluff,34.2284,-92.0032,291.11,89,100,4.63,US,1707496551
451,ternate,0.8,127.4,299.88,85,97,3.18,ID,1707496751
452,roma,43.2128,-75.4557,286.38,55,100,3.6,US,1707496564
453,cole harbour,44.6724,-63.4751,273.13,74,20,2.06,CA,1707496752
454,floro,61.5996,5.0328,273.13,47,0,5.66,NO,1707496753
455,thabazimbi,-24.5917,27.4116,299.01,54,74,4.53,ZA,1707496753
456,westport,41.1415,-73.3579,283.77,68,0,3.09,US,1707496606
457,sinop,41.7711,34.8709,282.39,68,3,3.33,TR,1707496754
458,zaragoza,41.6561,-0.8773,288.71,75,75,5.14,ES,1707496754
459,ugoofaaru,5.6667,73.0,300.96,74,31,5.93,MV,1707496755
460,collie,-33.3667,116.15,294.94,39,0,2.35,AU,1707496755
461,akureyri,65.6835,-18.0878,266.11,68,75,1.03,IS,1707496755
462,pangai,-19.8,-174.35,300.94,83,99,3.66,TO,1707496756
463,opuwo,-18.0607,13.84,303.02,43,39,0.18,NA,1707496756
464,mata-utu,-13.2816,-176.1745,302.13,81,100,7.58,WF,1707496756
465,tillaberi,14.2117,1.4531,304.71,7,83,2.24,NE,1707496757
466,primero de mayo,-32.2552,-58.4228,309.57,26,100,5.84,AR,1707496757
467,schuylkill haven,40.6307,-76.1711,283.23,73,55,0.89,US,1707496757
468,lata,40.1629,-8.3327,286.93,91,73,5.48,PT,1707496758
469,chapaev,50.2,51.1667,266.66,84,80,4.99,KZ,1707496758
470,belle fourche,44.6714,-103.8522,275.98,73,68,5.06,US,1707496758
471,i-n-salah,27.1935,2.4607,296.16,10,96,4.26,DZ,1707496759
472,callao,-12.0667,-77.15,304.66,74,100,5.14,PE,1707496759
473,humaita,-7.5061,-63.0208,304.66,69,97,1.34,BR,1707496715
474,chinde,26.8418,88.0763,281.72,57,0,2.25,NP,1707496760
475,shar,49.5886,81.0453,271.32,79,99,10.52,KZ,1707496760
476,mancio lima,-7.6142,-72.8958,305.19,66,75,1.03,BR,1707496761
477,kerns,46.9009,8.2765,282.99,88,75,1.03,CH,1707496761
478,hasaki,35.7333,140.8333,277.2,65,97,4.18,JP,1707496761
